0.3,0.1,500,0
0.3,0.1,1000,0
0.3,0.2,1,1652
0.3,0.2,5,112
0.3,0.2,10,0
0.3,0.2,50,112
0.3,0.2,100,0
0.3,0.2,500,0
0.3,0.2,1000,0
0.3,0.3,1,1253
0.3,0.3,5,112
0.3,0.3,10,112
0.3,0.3,50,0
0.3,0.3,100,0
0.3,0.3,500,0
0.3,0.3,1000,0
0.3,0.4,1,1112
0.3,0.4,5,801
0.3,0.4,10,112
0.3,0.4,50,0
0.3,0.4,100,0
0.3,0.4,500,0
0.3,0.4,1000,0
0.3,0.5,1,1315
0.3,0.5,5,0
0.3,0.5,10,296
0.3,0.5,50,112
0.3,0.5,100,0
0.3,0.5,500,0
0.3,0.5,1000,0
0.3,0.6,1,2397
0.3,0.6,5,112
0.3,0.6,10,0
0.3,0.6,50,0
0.3,0.6,100,0
0.3,0.6,500,0
0.3,0.6,1000,0
0.3,0.7,1,112
0.3,0.7,5,112
0.3,0.7,10,112
0.3,0.7,50,0
0.3,0.7,100,0
0.3,0.7,500,0
0.3,0.7,1000,0
0.3,0.8,1,1501
0.3,0.8,5,469
0.3,0.8,10,296
0.3,0.8,50,112
0.3,0.8,100,0
0.3,0.8,500,0
0.3,0.8,1000,0
0.3,0.9,1,3625
0.3,0.9,5,748
0.3,0.9,10,0
0.3,0.9,50,112
0.3,0.9,100,0
0.3,0.9,500,0
0.3,0.9,1000,0
0.3,1.0,1,469
0.3,1.0,5,469
0.3,1.0,10,112
0.3,1.0,50,0
0.3,1.0,100,112
0.3,1.0,500,0
0.3,1.0,1000,0
0.4,0.0,1,919
0.4,0.0,5,112
0.4,0.0,10,469
0.4,0.0,50,0
0.4,0.0,100,0
0.4,0.0,500,0
0.4,0.0,1000,0
0.4,0.1,1,3192
0.4,0.1,5,0
0.4,0.1,10,0
0.4,0.1,50,112
0.4,0.1,100,0
0.4,0.1,500,0
0.4,0.1,1000,0
0.4,0.2,1,2092
0.4,0.2,5,851
0.4,0.2,10,0
0.4,0.2,50,0
0.4,0.2,100,0
0.4,0.2,500,0
0.4,0.2,1000,0
0.4,0.3,1,2702
0.4,0.3,5,524
0.4,0.3,10,0
0.4,0.3,50,112
0.4,0.3,100,0
0.4,0.3,500,0
0.4,0.3,1000,0
0.4,0.4,1,3046
0.4,0.4,5,546
0.4,0.4,10,112
0.4,0.4,50,0
0.4,0.4,100,0
0.4,0.4,500,0
0.4,0.4,1000,0
0.4,0.5,1,1559
0.4,0.5,5,0
0.4,0.5,10,112
0.4,0.5,50,0
0.4,0.5,100,0
0.4,0.5,500,0
0.4,0.5,1000,0
0.4,0.6,1,0
0.4,0.6,5,112
0.4,0.6,10,339
0.4,0.6,50,0
0.4,0.6,100,0
0.4,0.6,500,0
0.4,0.6,1000,0
0.4,0.7,1,1952
0.4,0.7,5,339
0.4,0.7,10,0
0.4,0.7,50,0
0.4,0.7,100,0
0.4,0.7,500,0
0.4,0.7,1000,0
0.4,0.8,1,1861
0.4,0.8,5,509
0.4,0.8,10,0
0.4,0.8,50,0
0.4,0.8,100,0
0.4,0.8,500,0
0.4,0.8,1000,0
0.4,0.9,1,639
0.4,0.9,5,546
0.4,0.9,10,0
0.4,0.9,50,112
0.4,0.9,100,0
0.4,0.9,500,0
0.4,0.9,1000,0
0.4,1.0,1,1847
0.4,1.0,5,112
0.4,1.0,10,112
0.4,1.0,50,0
0.4,1.0,100,0
0.4,1.0,500,0
0.4,1.0,1000,0
0.5,0.0,1,2022
0.5,0.0,5,112
0.5,0.0,10,469
0.5,0.0,50,0
0.5,0.0,100,0
0.5,0.0,500,0
0.5,0.0,1000,0
0.5,0.1,1,4148
0.5,0.1,5,112
0.5,0.1,10,112
0.5,0.1,50,0
0.5,0.1,100,112
0.5,0.1,500,0
0.5,0.1,1000,0
0.5,0.2,1,2046
0.5,0.2,5,112
0.5,0.2,10,112
0.5,0.2,50,0
0.5,0.2,100,112
0.5,0.2,500,0
0.5,0.2,1000,0
0.5,0.3,1,3409
0.5,0.3,5,905
0.5,0.3,10,112
0.5,0.3,50,0
0.5,0.3,100,112
0.5,0.3,500,0
0.5,0.3,1000,0
0.5,0.4,1,3478
0.5,0.4,5,296
0.5,0.4,10,524
0.5,0.4,50,0
0.5,0.4,100,0
0.5,0.4,500,0
0.5,0.4,1000,0
0.5,0.5,1,2985
0.5,0.5,5,469
0.5,0.5,10,112
0.5,0.5,50,0
0.5,0.5,100,0
0.5,0.5,500,0
0.5,0.5,1000,0
0.5,0.6,1,1230
0.5,0.6,5,919
0.5,0.6,10,112
0.5,0.6,50,0
0.5,0.6,100,0
0.5,0.6,500,0
0.5,0.6,1000,0
0.5,0.7,1,3191
0.5,0.7,5,0
0.5,0.7,10,112
0.5,0.7,50,112
0.5,0.7,100,0
0.5,0.7,500,0
0.5,0.7,1000,0
0.5,0.8,1,3313
0.5,0.8,5,0
0.5,0.8,10,112
0.5,0.8,50,0
0.5,0.8,100,0
0.5,0.8,500,0
0.5,0.8,1000,0
0.5,0.9,1,1678
0.5,0.9,5,112
0.5,0.9,10,112
0.5,0.9,50,112
0.5,0.9,100,112
0.5,0.9,500,0
0.5,0.9,1000,0
0.5,1.0,1,4544
0.5,1.0,5,112
0.5,1.0,10,669
0.5,1.0,50,0
0.5,1.0,100,0
0.5,1.0,500,0
0.5,1.0,1000,0
0.6,0.0,1,3065
0.6,0.0,5,1625
0.6,0.0,10,546
0.6,0.0,50,0
0.6,0.0,100,112
0.6,0.0,500,0
0.6,0.0,1000,0
0.6,0.1,1,469
0.6,0.1,5,524
0.6,0.1,10,726
0.6,0.1,50,112
0.6,0.1,100,0
0.6,0.1,500,0
0.6,0.1,1000,0
0.6,0.2,1,2609
0.6,0.2,5,1861
0.6,0.2,10,339
0.6,0.2,50,0
0.6,0.2,100,112
0.6,0.2,500,0
0.6,0.2,1000,0
0.6,0.3,1,2092
0.6,0.3,5,509
0.6,0.3,10,339
0.6,0.3,50,112
0.6,0.3,100,0
0.6,0.3,500,0
0.6,0.3,1000,0
0.6,0.4,1,2725
0.6,0.4,5,469
0.6,0.4,10,339
0.6,0.4,50,0
0.6,0.4,100,0
0.6,0.4,500,0
0.6,0.4,1000,0
0.6,0.5,1,2120
0.6,0.5,5,112
0.6,0.5,10,469
0.6,0.5,50,112
0.6,0.5,100,0
0.6,0.5,500,0
0.6,0.5,1000,0
0.6,0.6,1,1611
0.6,0.6,5,0
0.6,0.6,10,509
0.6,0.6,50,0
0.6,0.6,100,0
0.6,0.6,500,0
0.6,0.6,1000,0
0.6,0.7,1,3631
0.6,0.7,5,469
0.6,0.7,10,112
0.6,0.7,50,0
0.6,0.7,100,0
0.6,0.7,500,0
0.6,0.7,1000,0
0.6,0.8,1,2877
0.6,0.8,5,469
0.6,0.8,10,112
0.6,0.8,50,112
0.6,0.8,100,0
0.6,0.8,500,0
0.6,0.8,1000,0
0.6,0.9,1,3573
0.6,0.9,5,339
0.6,0.9,10,112
0.6,0.9,50,0
0.6,0.9,100,0
0.6,0.9,500,0
0.6,0.9,1000,0
0.6,1.0,1,3573
0.6,1.0,5,469
0.6,1.0,10,469
0.6,1.0,50,112
0.6,1.0,100,0
0.6,1.0,500,0
0.6,1.0,1000,0
0.7,0.0,1,3574
0.7,0.0,5,2069
0.7,0.0,10,112
0.7,0.0,50,112
0.7,0.0,100,0
0.7,0.0,500,0
0.7,0.0,1000,0
0.7,0.1,1,1726
0.7,0.1,5,1771
0.7,0.1,10,546
0.7,0.1,50,112
0.7,0.1,100,0
0.7,0.1,500,0
0.7,0.1,1000,0
0.7,0.2,1,4130
0.7,0.2,5,509
0.7,0.2,10,339
0.7,0.2,50,112
0.7,0.2,100,0
0.7,0.2,500,0
0.7,0.2,1000,0
0.7,0.3,1,1900
0.7,0.3,5,1618
0.7,0.3,10,801
0.7,0.3,50,0
0.7,0.3,100,0
0.7,0.3,500,0
0.7,0.3,1000,0
0.7,0.4,1,905
0.7,0.4,5,546
0.7,0.4,10,919
0.7,0.4,50,112
0.7,0.4,100,0
0.7,0.4,500,0
0.7,0.4,1000,0
0.7,0.5,1,3543
0.7,0.5,5,1674
0.7,0.5,10,782
0.7,0.5,50,0
0.7,0.5,100,0
0.7,0.5,500,0
0.7,0.5,1000,0
0.7,0.6,1,5073
0.7,0.6,5,339
0.7,0.6,10,919
0.7,0.6,50,112
0.7,0.6,100,112
0.7,0.6,500,0
0.7,0.6,1000,0
0.7,0.7,1,4409
0.7,0.7,5,1260
0.7,0.7,10,469
0.7,0.7,50,112
0.7,0.7,100,0
0.7,0.7,500,0
0.7,0.7,1000,0
0.7,0.8,1,2365
0.7,0.8,5,1726
0.7,0.8,10,112
0.7,0.8,50,112
0.7,0.8,100,112
0.7,0.8,500,0
0.7,0.8,1000,0
0.7,0.9,1,2159
0.7,0.9,5,1989
0.7,0.9,10,112
0.7,0.9,50,0
0.7,0.9,100,0
0.7,0.9,500,0
0.7,0.9,1000,0
0.7,1.0,1,3180
0.7,1.0,5,112
0.7,1.0,10,795
0.7,1.0,50,112
0.7,1.0,100,0
0.7,1.0,500,0
0.7,1.0,1000,0
0.8,0.0,1,3841
0.8,0.0,5,509
0.8,0.0,10,1089
0.8,0.0,50,112
0.8,0.0,100,112
0.8,0.0,500,0
0.8,0.0,1000,0
0.8,0.1,1,2716
0.8,0.1,5,464
0.8,0.1,10,2067
0.8,0.1,50,112
0.8,0.1,100,0
0.8,0.1,500,0
0.8,0.1,1000,0
0.8,0.2,1,5336
0.8,0.2,5,669
0.8,0.2,10,296
0.8,0.2,50,296
0.8,0.2,100,0
0.8,0.2,500,0
0.8,0.2,1000,0
0.8,0.3,1,3363
0.8,0.3,5,2648
0.8,0.3,10,509
0.8,0.3,50,0
0.8,0.3,100,0
0.8,0.3,500,0
0.8,0.3,1000,0
0.8,0.4,1,524
0.8,0.4,5,669
0.8,0.4,10,509
0.8,0.4,50,469
0.8,0.4,100,0
0.8,0.4,500,0
0.8,0.4,1000,0
0.8,0.5,1,1306
0.8,0.5,5,112
0.8,0.5,10,469
0.8,0.5,50,112
0.8,0.5,100,112
0.8,0.5,500,0
0.8,0.5,1000,0
0.8,0.6,1,3386
0.8,0.6,5,801
0.8,0.6,10,469
0.8,0.6,50,112
0.8,0.6,100,112
0.8,0.6,500,0
0.8,0.6,1000,0
0.8,0.7,1,4463
0.8,0.7,5,1678
0.8,0.7,10,851
0.8,0.7,50,112
0.8,0.7,100,112
0.8,0.7,500,0
0.8,0.7,1000,0
0.8,0.8,1,2711
0.8,0.8,5,905
0.8,0.8,10,296
0.8,0.8,50,112
0.8,0.8,100,112
0.8,0.8,500,0
0.8,0.8,1000,0
0.8,0.9,1,6029
0.8,0.9,5,1847
0.8,0.9,10,801
0.8,0.9,50,0
0.8,0.9,100,112
0.8,0.9,500,112
0.8,0.9,1000,0
0.8,1.0,1,2096
0.8,1.0,5,870
0.8,1.0,10,112
0.8,1.0,50,0
0.8,1.0,100,0
0.8,1.0,500,112
0.8,1.0,1000,0
0.9,0.0,1,4575
0.9,0.0,5,2088
0.9,0.0,10,1192
0.9,0.0,50,112
0.9,0.0,100,509
0.9,0.0,500,0
0.9,0.0,1000,0
0.9,0.1,1,3346
0.9,0.1,5,3017
0.9,0.1,10,1547
0.9,0.1,50,112
0.9,0.1,100,296
0.9,0.1,500,0
0.9,0.1,1000,0
0.9,0.2,1,3763
0.9,0.2,5,2131
0.9,0.2,10,339
0.9,0.2,50,0
0.9,0.2,100,296
0.9,0.2,500,0
0.9,0.2,1000,0
0.9,0.3,1,6288
0.9,0.3,5,1192
0.9,0.3,10,919
0.9,0.3,50,112
0.9,0.3,100,112
0.9,0.3,500,0
0.9,0.3,1000,0
0.9,0.4,1,2469
0.9,0.4,5,1408
0.9,0.4,10,524
0.9,0.4,50,339
0.9,0.4,100,112
0.9,0.4,500,0
0.9,0.4,1000,0
0.9,0.5,1,4236
0.9,0.5,5,857
0.9,0.5,10,2136
0.9,0.5,50,112
0.9,0.5,100,0
0.9,0.5,500,0
0.9,0.5,1000,0
0.9,0.6,1,5367
0.9,0.6,5,3184
0.9,0.6,10,1717
0.9,0.6,50,112
0.9,0.6,100,112
0.9,0.6,500,0
0.9,0.6,1000,0
0.9,0.7,1,3913
0.9,0.7,5,1245
0.9,0.7,10,1768
0.9,0.7,50,112
0.9,0.7,100,112
0.9,0.7,500,0
0.9,0.7,1000,0
0.9,0.8,1,1674
0.9,0.8,5,1920
0.9,0.8,10,795
0.9,0.8,50,726
0.9,0.8,100,0
0.9,0.8,500,0
0.9,0.8,1000,0
0.9,0.9,1,3964
0.9,0.9,5,801
0.9,0.9,10,976
0.9,0.9,50,339
0.9,0.9,100,0
0.9,0.9,500,0
0.9,0.9,1000,0
0.9,1.0,1,2309
0.9,1.0,5,3347
0.9,1.0,10,2136
0.9,1.0,50,112
0.9,1.0,100,112
0.9,1.0,500,112
0.9,1.0,1000,0
1.0,0.0,1,4095
1.0,0.0,5,296
1.0,0.0,10,3543
1.0,0.0,50,1934
1.0,0.0,100,112
1.0,0.0,500,0
1.0,0.0,1000,0
1.0,0.1,1,4623
1.0,0.1,5,2060
1.0,0.1,10,2807
1.0,0.1,50,524
1.0,0.1,100,1059
1.0,0.1,500,0
1.0,0.1,1000,0
1.0,0.2,1,5783
1.0,0.2,5,1155
1.0,0.2,10,1636
1.0,0.2,50,2178
1.0,0.2,100,509
1.0,0.2,500,112
1.0,0.2,1000,0
1.0,0.3,1,6862
1.0,0.3,5,4741
1.0,0.3,10,2127
1.0,0.3,50,509
1.0,0.3,100,296
1.0,0.3,500,0
1.0,0.3,1000,0
1.0,0.4,1,2034
1.0,0.4,5,2266
1.0,0.4,10,1951
1.0,0.4,50,1952
1.0,0.4,100,0
1.0,0.4,500,0
1.0,0.4,1000,112
1.0,0.5,1,5142
1.0,0.5,5,1744
1.0,0.5,10,296
1.0,0.5,50,112
1.0,0.5,100,726
1.0,0.5,500,0
1.0,0.5,1000,0
1.0,0.6,1,5145
1.0,0.6,5,2119
1.0,0.6,10,1089
1.0,0.6,50,1192
1.0,0.6,100,509
1.0,0.6,500,112
1.0,0.6,1000,0
1.0,0.7,1,3180
1.0,0.7,5,2366
1.0,0.7,10,2561
1.0,0.7,50,1573
1.0,0.7,100,339
1.0,0.7,500,0
1.0,0.7,1000,0
1.0,0.8,1,4301
1.0,0.8,5,3529
1.0,0.8,10,2636
1.0,0.8,50,1673
1.0,0.8,100,524
1.0,0.8,500,0
1.0,0.8,1000,0
1.0,0.9,1,4161
1.0,0.9,5,2191
1.0,0.9,10,2708
1.0,0.9,50,0
1.0,0.9,100,0
1.0,0.9,500,112
1.0,0.9,1000,0
1.0,1.0,1,3881
1.0,1.0,5,2944
1.0,1.0,10,1112
1.0,1.0,50,857
1.0,1.0,100,795
1.0,1.0,500,546
1.0,1.0,1000,0
